umap_x,umap_y,label
-1.0001469,-0.5284135,1
-0.99968207,-0.9169728,1
-0.9996691,-0.79319555,1
-0.9992688,-0.5292197,1
-0.99904925,-1.067806,1
-0.99890417,-0.91512126,1
-0.99875396,-1.0749116,1
-0.9985638,-0.52728266,1
-0.9985426,-0.529175,1
-0.9984969,-0.72608453,1
-0.99843454,-0.7369585,1
-0.9982949,-0.7360259,1
-0.9982049,-0.7372875,1
-0.99819463,-1.1855869,1
-0.9978392,-1.0915934,1
-0.99763554,-0.52522266,1
-0.99730855,-0.7360834,1
-0.9972559,-0.78510773,1
-0.99724954,-0.73119015,1
-0.9967929,-0.7669431,1
-0.9967302,-1.078226,1
-0.99670804,-0.91478866,1
-0.9966472,-1.0600357,1
-0.9961605,-1.1841059,1
-0.9959562,-0.74030995,1
-0.9959255,-0.5287056,1
-0.9956638,-0.7157423,1
-0.99550176,-0.73490524,1
-0.9953695,-1.1817695,1
-0.9953459,-1.1616924,1
-0.99532604,-0.5254896,1
-0.9952406,-0.7535706,1
-0.995233,-0.7300488,1
-0.99522364,-1.1618813,1
-0.9948915,-0.7579753,1
-0.99454755,-1.0797307,1
-0.99448746,-0.5267791,1
-0.994459,-0.7610787,1
-0.9944273,-0.73828125,1
-0.99423796,-0.78367877,1
-0.99373883,-0.9180745,1
-0.99370235,-0.76434773,1
-0.9936392,-1.054423,1
-0.99339867,-0.9179779,1
-0.9931687,-1.1595939,1
-0.9931346,-0.91535217,1
-0.9927858,-0.91656345,1
-0.9926976,-0.52377594,1
-0.99245626,-0.77875763,1
-0.9924466,-0.77812123,1
-0.9923979,-0.52754664,1
-0.9923685,-1.0528997,1
-0.9922863,-0.9170634,1
-0.99227464,-0.73282653,1
-0.99195665,-0.9172643,1
-0.9918576,-1.0845315,1
-0.9918544,-0.7622579,1
-0.9917349,-1.1783026,1
-0.9917076,-1.0867958,1
-0.9914363,-1.1443256,1
-0.99120736,-0.7285838,1
-0.99110204,-0.7243927,1
-0.9905453,-1.0850493,1
-0.9904559,-0.7270458,1
-0.99033797,-0.52473396,1
-0.9902845,-0.7272126,1
-0.99003154,-1.1457012,1
-0.9899404,-0.53007907,1
-0.98971945,-0.72644526,1
-0.9892306,-1.089144,1
-0.98922354,-0.77333456,1
-0.98913515,-1.0916787,1
-0.9890431,-1.0929536,1
-0.98892486,-0.731147,1
-0.9887018,-1.145287,1
-0.98824155,-0.77434653,1
-0.9881717,-0.7277038,1
-0.9880745,-0.91923106,1
-0.9880117,-1.089657,1
-0.98779964,-1.0928829,1
-0.98769206,-0.744154,1
-0.9876087,-0.91972846,1
-0.98754483,-1.0923083,1
-0.98752356,-0.77237475,1
-0.9875233,-0.77663445,1
-0.9870756,-0.73068714,1
-0.9870198,-1.1360286,1
-0.9866621,-1.0975808,1
-0.9863571,-1.1361833,1
-0.9863028,-1.1357911,1
-0.9860708,-1.0412844,1
-0.985815,-1.1343058,1
-0.98578304,-1.1793892,1
-0.98570323,-1.098983,1
-0.9855954,-1.1046171,1
-0.98555,-0.72404164,1
-0.9854167,-0.7505596,1
-0.9852333,-0.7724185,1
-0.9851767,-0.52860546,1
-0.9851072,-1.1308892,1
-0.985002,-1.131194,1
-0.98493266,-1.1307781,1
-0.98473644,-0.7203543,1
-0.98458284,-1.1067163,1
-0.9845708,-1.1135882,1
-0.98444605,-1.1074921,1
-0.9843283,-1.1124735,1
-0.9842814,-1.112611,1
-0.98416567,-1.1199307,1
-0.9841189,-0.7733618,1
-0.98405796,-1.116386,1
-0.9840454,-1.1279634,1
-0.98404175,-0.74662167,1
-0.9839665,-1.1258296,1
-0.98395973,-1.1204587,1
-0.98395705,-1.1081811,1
-0.9838001,-1.116874,1
-0.9837716,-1.1202474,1
-0.98371595,-1.1093953,1
-0.9833027,-1.1134527,1
-0.9831282,-1.1328568,1
-0.9830965,-0.528628,1
-0.9830209,-0.72422636,1
-0.9830179,-1.114031,1
-0.9828952,-1.1426675,1
-0.9828876,-1.1199518,1
-0.9828488,-1.1178721,1
-0.98283285,-1.0826498,1
-0.98265177,-0.7775158,1
-0.98085254,-0.9242709,1
-0.9806442,-0.7210256,1
-0.98053455,-0.7218685,1
-0.98050356,-0.72131693,1
-0.98044974,-0.7211928,1
-0.98037946,-0.72132,1
-0.98023707,-0.72155833,1
-0.9801387,-0.7707217,1
-0.97991174,-0.72097915,1
-0.9797165,-0.72070926,1
-0.97950983,-0.920399,1
-0.97941023,-0.76566344,1
-0.9793962,-0.7417153,1
-0.9783191,-1.0284432,1
-0.9781158,-0.71883553,1
-0.97778034,-1.1729288,1
-0.9777633,-1.6961273,1
-0.97767663,-0.5391912,1
-0.97766805,-1.0839877,1
-0.9773626,-0.7695092,1
-0.977138,-0.7183718,1
-0.97704387,-0.9249379,1
-0.9769939,-1.6955138,1
-0.9768014,-1.1517622,1
-0.9766305,-0.5413207,1
-0.97655785,-0.5231094,1
-0.9764384,-0.92595494,1
-0.9763287,-1.167993,1
-0.9761692,-1.1722274,1
-0.9760073,-0.747535,1
-0.975773,-0.74969184,1
-0.97554475,-1.6940612,1
-0.97534645,-0.9261662,1
-0.9751315,-1.6936643,1
-0.97507775,-1.69363,1
-0.975034,-1.6935657,1
-0.974971,-1.693514,1
-0.9748753,-1.6934868,1
-0.9747605,-1.6933552,1
-0.97470903,-1.6933053,1
-0.974649,-1.6932337,1
-0.97438586,-0.7170623,1
-0.974355,-0.92920053,1
-0.9742328,-1.6928827,1
-0.9739786,-1.692616,1
-0.97392845,-0.5359008,1
-0.97392106,-1.6925564,1
-0.97391653,-1.6925589,1
-0.9737299,-0.77092487,1
-0.97372437,-1.6923441,1
-0.97372216,-1.6923736,1
-0.9737182,-1.6923398,1
-0.9733659,-1.6920899,1
-0.97305524,-1.6917833,1
-0.9730291,-1.6917152,1
-0.9728127,-0.7173488,1
-0.97273636,-1.0220326,1
-0.97258174,-1.0134565,1
-0.972288,-1.6910838,1
-0.97212255,-1.6909343,1
-0.9721066,-1.6909109,1
-0.9720742,-1.690842,1
-0.97205114,-0.7605177,1
-0.9713249,-0.53583485,1
-0.9708018,-1.6897984,1
-0.970703,-1.1686096,1
-0.9706947,-1.0198454,1
-0.97066796,-1.0205506,1
-0.97061235,-1.1687918,1
-0.97060335,-1.1689948,1
-0.97028077,-1.6893007,1
-0.97018075,-1.6894598,1
-0.9699021,-1.0202587,1
-0.9698717,-1.020888,1
-0.9698185,-1.1656532,1
-0.96965533,-1.6886925,1
-0.9695981,-1.6886432,1
-0.9693342,-1.0184727,1
-0.9692925,-1.1681914,1
-0.969287,-1.6884731,1
-0.969221,-1.6884322,1
-0.96916074,-1.1682297,1
-0.96915555,-1.1666262,1
-0.9691332,-1.6883737,1
-0.9690992,-1.6883241,1
-0.96906406,-1.6883327,1
-0.96904826,-1.6882075,1
-0.9690453,-1.6882567,1
-0.9690379,-1.688197,1
-0.96903324,-1.6882015,1
-0.96899927,-1.6881547,1
-0.9689753,-1.6881546,1
-0.9689751,-1.6883452,1
-0.9689638,-1.6880993,1
-0.9688797,-1.6881391,1
-0.9688434,-1.168022,1
-0.96883327,-1.6880329,1
-0.9687934,-1.0193887,1
-0.96874815,-1.1681962,1
-0.9687412,-1.6879134,1
-0.96874046,-1.6881491,1
-0.9687252,-1.168077,1
-0.9686831,-1.1680616,1
-0.96866876,-1.1682153,1
-0.96865934,-1.1680558,1
-0.968648,-1.1678292,1
-0.9686425,-1.1680989,1
-0.96859086,-1.167824,1
-0.96854883,-1.1680844,1
-0.96853936,-1.6881361,1
-0.96851665,-1.1679219,1
-0.96851367,-1.1678014,1
-0.96847045,-1.0172491,1
-0.9684518,-1.168276,1
-0.96843076,-1.1679318,1
-0.9683525,-1.1682903,1
-0.96830875,-1.1674426,1
-0.968303,-1.687722,1
-0.9682322,-0.9363631,1
-0.968155,-1.6874262,1
-0.968086,-1.6874734,1
-0.96802175,-1.6874019,1
-0.9678985,-1.6875807,1
-0.96769875,-1.6874245,1
-0.9676118,-1.0010208,1
-0.967386,-1.0187032,1
-0.9672776,-0.9368943,1
-0.9672251,-0.9392245,1
-0.96709675,-0.5239313,1
-0.96688175,-0.75966865,1
-0.96686596,-1.167989,1
-0.9665503,-0.7098601,1
-0.96613306,-1.6864636,1
-0.96581566,-0.5291196,1
-0.9655162,-1.6858765,1
-0.9652471,-1.6858302,1
-0.96496975,-0.6002274,1
-0.9649072,-1.6854434,1
-0.9647875,-0.5292267,1
-0.96439546,-1.1597332,1
-0.9639145,-0.7624908,1
-0.963741,-1.003068,1
-0.9635503,-1.6849128,1
-0.9634711,-0.5331882,1
-0.96325076,-1.6834242,1
-0.9632059,-1.684613,1
-0.9631501,-0.9410789,1
-0.9625912,-0.76166946,1
-0.9622825,-0.9462224,1
-0.962238,-1.6843892,1
-0.9616322,-0.9467845,1
-0.96152765,-0.5265839,1
-0.96126485,-1.6824299,1
-0.961108,-0.9818691,1
-0.96075225,-0.9486723,1
-0.96040696,-0.95240355,1
-0.9598741,-1.1504624,1
-0.95979637,-0.9911863,1
-0.9597731,-0.9901052,1
-0.9593729,-0.98787856,1
-0.9593425,-0.9721809,1
-0.95925456,-0.98938,1
-0.95889974,-0.9558542,1
-0.95882607,-0.9851175,1
-0.95881474,-0.958684,1
-0.9586254,-0.98639685,1
-0.95859194,-0.9863865,1
-0.9585485,-0.98642457,1
-0.95842123,-0.95780325,1
-0.9583605,-0.9659889,1
-0.95826656,-0.7572737,1
-0.95802134,-0.95688325,1
-0.95777994,-0.98164666,1
-0.957754,-0.98176956,1
-0.9577476,-0.9581221,1
-0.9576795,-0.9819491,1
-0.957641,-0.97776526,1
-0.9575853,-0.9581254,1
-0.9575285,-0.9548555,1
-0.9574991,-0.73873204,1
-0.95740175,-0.7428803,1
-0.9573864,-0.7363337,1
-0.95738083,-0.7582886,1
-0.9573272,-0.95831984,1
-0.9573102,-0.95810777,1
-0.9572029,-0.9619622,1
-0.95719576,-0.95888895,1
-0.9571028,-0.96664053,1
-0.9570935,-0.9690448,1
-0.95707065,-0.96534556,1
-0.95701337,-0.96266264,1
-0.9570119,-0.9652265,1
-0.95699936,-0.96367496,1
-0.9569189,-0.95730203,1
-0.95688623,-0.9577246,1
-0.95683014,-0.9703273,1
-0.9565933,-0.9691368,1
-0.9565177,-0.96029675,1
-0.9564641,-0.9621675,1
-0.9564181,-0.75339514,1
-0.9561555,-0.96767205,1
-0.95607215,-0.9753742,1
-0.9560659,-0.9638303,1
-0.95574796,-0.96194243,1
-0.955607,-0.52772534,1
-0.9553288,-0.7544054,1
-0.95326585,-0.5939841,1
-0.95326245,-0.7415935,1
-0.9530568,-0.96705276,1
-0.95294887,-0.75002795,1
-0.95285565,-1.1403116,1
-0.9522118,-0.52319586,1
-0.9517884,-1.1368309,1
-0.95153445,-0.74912715,1
-0.9508363,-1.1347798,1
-0.94975895,-1.1334591,1
-0.9497389,-0.69609636,1
-0.94969,-0.7460162,1
-0.9494342,-0.5849926,1
-0.94887817,-1.1306361,1
-0.9487739,-0.74234897,1
-0.9485123,-1.1299013,1
-0.94842166,-1.1316832,1
-0.9480971,-1.1320069,1
-0.94796395,-0.5209544,1
-0.94774055,-0.7470727,1
-0.94748145,-1.1323277,1
-0.94735533,-1.1310743,1
-0.9467821,-1.1294215,1
-0.9466932,-1.131381,1
-0.94667214,-1.1368831,1
-0.94648635,-0.7436989,1
-0.94625694,-1.1306492,1
-0.94623,-1.1339545,1
-0.9457968,-1.1307306,1
-0.9455443,-0.5228389,1
-0.94448227,-0.69252026,1
-0.9431449,-0.5220017,1
-0.9416597,-0.5825129,1
-0.9410604,-0.74470717,1
-0.9407753,-1.1235344,1
-0.94048065,-0.7458304,1
-0.93993443,-1.1228672,1
-0.93961036,-0.7460193,1
-0.9389532,-0.52527505,1
-0.9388049,-0.7601737,1
-0.9383724,-0.74427545,1
-0.93835807,-0.76404214,1
-0.93778425,-0.7605154,1
-0.93683374,-0.521083,1
-0.93655527,-0.74814796,1
-0.9363024,-0.75968754,1
-0.9353167,-0.7595604,1
-0.9349854,-0.59434783,1
-0.9336251,-0.682905,1
-0.93304497,-0.76275617,1
-0.93301195,-0.7632242,1
-0.932609,-0.74603903,1
-0.9314657,-0.6813012,1
-0.9310498,-0.76200676,1
-0.9308161,-0.68150705,1
-0.9307286,-0.7688531,1
-0.9299955,-0.5207318,1
-0.92967325,-0.7640299,1
-0.9281268,-0.7632915,1
-0.925365,-0.676352,1
-0.92518604,-0.8181881,1
-0.92453367,-0.81735575,1
-0.9244004,-0.8176293,1
-0.92419535,-0.5890163,1
-0.9239692,-0.81725836,1
-0.9236345,-0.8140484,1
-0.92359483,-0.81867796,1
-0.92357737,-0.8136541,1
-0.9230289,-0.75895184,1
-0.92277473,-0.81424546,1
-0.9227055,-0.81281275,1
-0.9226076,-0.8154122,1
-0.9225617,-0.81415415,1
-0.9223392,-0.81650347,1
-0.92218524,-0.7635809,1
-0.92182016,-0.76675,1
-0.92152214,-0.8136564,1
-0.92145795,-0.3869711,1
-0.9213724,-0.38504666,1
-0.919973,-0.8106428,1
-0.9199342,-0.76568496,1
-0.9196557,-0.6719653,1
-0.91951543,-0.7647698,1
-0.91868937,-0.38459486,1
-0.91858834,-1.4078046,1
-0.91832507,-1.4071519,1
-0.9180747,-0.8076648,1
-0.9179254,-1.4073213,1
-0.9175258,-1.4072838,1
-0.91739315,-1.4072665,1
-0.91733277,-1.4072256,1
-0.91731787,-1.407206,1
-0.9172536,-1.40711,1
-0.9172061,-1.4071629,1
-0.9172054,-1.4073726,1
-0.91717964,-1.4071692,1
-0.9171778,-1.4071553,1
-0.9170668,-1.4071397,1
-0.91702735,-1.4071561,1
-0.91682327,-0.6694008,1
-0.9151876,-0.7544814,1
-0.9149474,-0.76655525,1
-0.91433686,-0.76629806,1
-0.9135758,-1.4054922,1
-0.9123929,-0.52206695,1
-0.9116164,-0.75996417,1
-0.9102945,-0.6635502,1
-0.9101243,-0.7527755,1
-0.9098848,-0.5322206,1
-0.9097933,-0.66598284,1
-0.9095119,-0.3702056,1
-0.90806085,-0.5363838,1
-0.9080411,-0.53200585,1
-0.9075637,-0.5282077,1
-0.9075284,-0.5257776,1
-0.90725017,-0.36962086,1
-0.90723014,-1.4026428,1
-0.90660286,-0.5298031,1
-0.90632683,-0.5274847,1
-0.9057551,-0.3687474,1
-0.90563285,-0.36949337,1
-0.90547526,-0.36810163,1
-0.9049599,-0.3674195,1
-0.90492135,-0.525784,1
-0.90489715,-0.5276905,1
-0.90439314,-0.77239394,1
-0.9043689,-0.52809215,1
-0.9043179,-1.4015602,1
-0.90331775,-0.53212637,1
-0.9030933,-0.52269083,1
-0.9029752,-0.34639123,1
-0.90198606,-0.36455315,1
-0.90189177,-0.52630913,1
-0.90173674,-0.6281075,1
-0.9016877,-0.52673954,1
-0.90166223,-0.51160145,1
-0.9013359,-0.777391,1
-0.90104455,-0.3412779,1
-0.90071654,-0.5294748,1
-0.9006421,-0.5263696,1
-0.90046626,-0.62831473,1
-0.90041864,-0.33992335,1
-0.9003697,-0.6282916,1
-0.9003242,-0.6282557,1
-0.9002641,-0.3415074,1
-0.90022457,-0.36097914,1
-0.9001929,-0.62768275,1
-0.90018827,-0.35376936,1
-0.90008575,-0.52761376,1
-0.90008384,-0.5201201,1
-0.9000421,-0.33959296,1
-0.900027,-0.6274015,1
-0.90000117,-0.62740546,1
-0.89997107,-0.3383994,1
-0.89996004,-0.6314282,1
-0.89991266,-0.34294555,1
-0.8998881,-0.34059379,1
-0.89986676,-0.34003562,1
-0.8998067,-0.62902635,1
-0.8997843,-0.36060488,1
-0.8995805,-0.3493266,1
-0.89944756,-0.34129274,1
-0.8993563,-0.7952873,1
-0.8993069,-1.2865791,1
-0.89929926,-0.5311363,1
-0.89922416,-0.3551436,1
-0.8992088,-0.3439805,1
-0.899199,-0.33846983,1
-0.8991965,-0.35630542,1
-0.8990668,-0.34103265,1
-0.8990394,-0.3408401,1
-0.8988962,-0.33605784,1
-0.89888257,-0.7727372,1
-0.89886254,-0.33115336,1
-0.89885515,-0.333162,1
-0.89883745,-0.63502365,1
-0.8988209,-0.78419507,1
-0.8987741,-0.34730512,1
-0.89871943,-0.3478612,1
-0.8986542,-0.3323391,1
-0.8986422,-0.3318462,1
-0.89858824,-0.35845506,1
-0.89845294,-0.34525135,1
-0.89841324,-0.3311249,1
-0.89833486,-0.34990233,1
-0.8983283,-0.34308323,1
-0.89829856,-0.35094836,1
-0.89823824,-0.33031198,1
-0.8982092,-0.3306555,1
-0.8981819,-0.3427416,1
-0.8981364,-0.3440357,1
-0.8981289,-0.35036767,1
-0.8980937,-0.6290806,1
-0.89786804,-0.5268106,1
-0.8975014,-0.35894328,1
-0.8974956,-0.34675682,1
-0.89715624,-0.5258064,1
-0.8971147,-0.32752705,1
-0.8970922,-1.2898384,1
-0.89704275,-1.2878386,1
-0.8969301,-0.35330316,1
-0.8968292,-1.2896416,1
-0.89661515,-0.65237015,1
-0.89646864,-0.35599855,1
-0.8963769,-0.31717312,1
-0.89632195,-0.35480917,1
-0.8962914,-1.2907759,1
-0.8962792,-1.2910184,1
-0.8961349,-0.5159314,1
-0.8956913,-0.3285564,1
-0.89569014,-0.32373166,1
-0.8954428,-0.51534206,1
-0.89537853,-0.3553263,1
-0.895302,-1.2916977,1
-0.8952363,-0.5260327,1
-0.89520705,-0.65100986,1
-0.8950883,-0.51657116,1
-0.8950065,-1.2935468,1
-0.89498717,-1.2922863,1
-0.89498204,-0.5149628,1
-0.89486307,-0.33969507,1
0.086296804,1.6911842,0
0.088677615,1.6930213,0
-0.79441184,1.381457,0
-0.69279855,0.7747602,0
0.012608372,1.3206799,0
-0.5843367,0.850059,0
-0.411217,0.86021453,0
-0.7854299,0.71417665,0
-0.5235384,1.8382238,0
0.25510958,1.2741959,0
-0.40569663,1.8319833,0
-1.2664317,1.208688,0
-0.4042282,1.4354112,0
-0.24216935,1.5493643,0
-0.63154465,1.2057438,0
0.17235568,1.3876599,0
-0.08720555,1.4581561,0
-1.248651,1.6156391,0
-0.48157403,1.8252283,0
-0.51327515,1.088454,0
-0.85584307,0.6411447,0
-0.78486156,0.7935523,0
-0.83377665,1.4430563,0
-0.29421988,1.2754419,0
-0.67538893,1.203785,0
0.048477676,1.4998457,0
0.20693226,1.4060953,0
-0.8439972,0.7310973,0
-0.8378093,0.93257844,0
-0.46895933,0.7860751,0
0.12185107,1.7327344,0
-0.6896229,1.5607008,0
0.05714709,1.5835036,0
-0.1762478,1.7435383,0
-1.2505091,1.3155569,0
-1.2470498,1.6482477,0
0.12156533,1.7319056,0
0.26985067,1.1006753,0
-0.52636385,1.8297821,0
-0.1385026,1.773624,0
0.024105404,1.0728326,0
0.269751,1.0307484,0
0.11296676,1.1128854,0
-0.5953154,1.1480106,0
-1.2645836,1.6408093,0
0.046745114,1.4975548,0
-0.65405464,0.72605217,0
-0.69684476,0.6560355,0
0.1573894,1.35307,0
-0.78548175,0.8209169,0
-0.49999678,1.8415563,0
-1.2034358,1.2395643,0
-0.9126064,1.7005466,0
0.018615952,1.0869035,0
-1.3096699,1.2520766,0
-1.3070838,1.6018131,0
0.33380264,1.1196394,0
-0.037965555,1.5167884,0
-0.40962815,1.4101156,0
-0.045738757,1.6807538,0
-0.72239804,1.4601955,0
-1.250901,1.567409,0
0.4035673,1.8863132,0
-0.6395018,1.0756595,0
-1.4128615,1.0658689,0
-0.23703076,1.5718143,0
-0.6702195,0.7415123,0
-0.91488165,1.0272644,0
-0.20194083,1.3649698,0
-0.41773415,1.8152318,0
-0.4478641,0.83677053,0
-0.43794936,1.4327316,0
-1.1801221,1.7141922,0
-0.75845057,1.6184808,0
-0.09462216,1.6919894,0
-0.30305725,1.2825621,0
-0.8326668,1.4273921,0
-1.0784125,1.5868999,0
-0.72378975,0.6609382,0
-0.17257799,1.3494883,0
-0.43649942,1.6995502,0
-0.8928812,1.7010942,0
-0.19428293,1.6791898,0
-0.7087679,0.7666529,0
0.14314587,1.3477114,0
-0.6462417,1.0896654,0
-0.814375,1.5495018,0
-1.462244,1.158686,0
-0.5602867,1.0415407,0
-0.18888889,1.3128457,0
-0.9674871,1.5060109,0
-0.46481833,1.6688274,0
-0.25804156,1.4424162,0
0.0713291,1.0775247,0
-0.8255445,0.67480594,0
-0.58858407,1.1448717,0
-0.39950413,1.5060333,0
-0.5520797,1.0240793,0
0.26876494,1.2647923,0
-1.2876267,1.2940242,0
-0.44986966,0.89726305,0
-1.1099522,1.4840918,0
-0.4864609,1.1542406,0
-1.286477,1.633317,0
-0.7051922,1.0798205,0
-0.73709476,0.94538707,0
-0.9581528,0.9943455,0
-0.8476565,0.88028204,0
-0.22653131,1.2635425,0
-1.1853386,1.2130626,0
-0.46939546,1.711619,0
-0.70792806,1.0590174,0
-1.0839611,1.6022573,0
-1.4192401,1.0592501,0
-0.4278663,1.8468349,0
-1.5747865,1.1442014,0
0.3759421,1.6252359,0
-0.67260754,1.4739145,0
0.086807966,1.6902778,0
-0.46956432,1.8564137,0
-0.43625608,1.4417038,0
-1.4603506,1.1672484,0
-0.73461103,1.3862531,0
-1.2263205,1.6110805,0
0.0069846646,1.4610415,0
-0.7983139,0.78463453,0
-0.022574896,1.3455902,0
-0.45510837,1.6957002,0
0.040239125,1.132107,0
-1.2185467,1.2624952,0
-0.27346724,1.268592,0
0.12800081,1.7381935,0
0.1657629,1.3617969,0
-0.71661556,1.5525335,0
-0.70540386,0.7821792,0
-1.1500179,1.6727037,0
-0.5231359,1.0792403,0
-1.195067,1.6614864,0
-0.67631817,1.1866722,0
-0.80052245,0.6951772,0
-0.49498454,1.0485977,0
-0.5973399,1.1556346,0
-1.184618,1.2128406,0
-0.4438456,0.7813818,0
-0.14687274,1.6639272,0
-0.8330459,0.6649445,0
0.10938037,1.7260329,0
-0.23384495,1.5818472,0
-0.67597705,1.1893431,0
-0.14772089,1.4286159,0
0.04967794,1.5778406,0
-1.1216497,1.502119,0
-0.2138499,1.7196983,0
-0.15326709,1.3982437,0
-1.4588246,1.1633016,0
0.45524007,1.6013057,0
0.19787106,1.0993793,0
0.31868863,1.1312623,0
0.30571124,1.332872,0
-1.4583911,1.1647121,0
0.2568877,0.9822698,0
-0.758581,1.3795534,0
-0.0050511574,1.4495851,0
-0.45552236,1.6453937,0
-0.006261222,1.4486015,0
0.19482926,1.1620435,0
0.13939099,1.2181327,0
-0.7131198,0.028148927,0
-0.5209336,0.9653113,0
-0.094158344,1.4570181,0
-0.78320366,1.5935615,0
-0.45413062,1.7514644,0
0.2862679,1.1196078,0
0.037461102,1.4798013,0
-1.0579638,1.5297842,0
-1.1585938,1.5551279,0
-0.23836452,1.5676258,0
0.07016757,1.6496049,0
-0.9942625,1.6345949,0
-0.6660001,0.98694307,0
-1.2677684,1.2605448,0
-1.2049562,1.662439,0
0.047189325,1.4956129,0
-0.4547183,1.6338392,0
-0.6088798,0.704515,0
-0.15664075,1.7172883,0
-0.857174,0.6390087,0
-0.48333162,0.9727462,0
-1.2632313,1.1034429,0
0.012627618,1.4630647,0
-1.3764509,1.1654513,0
0.31030414,1.3381143,0
-1.2483231,1.5563351,0
-0.4571998,1.8824133,0
-0.8980334,1.0335449,0
-0.8037198,0.75495577,0
-0.63102484,1.0425066,0
-0.6800754,0.9129047,0
-0.8352987,1.4366702,0
-0.6698866,1.4929117,0
-0.11736967,1.7386254,0
0.04343208,1.4890794,0
0.066519305,1.6394918,0
-0.66133296,1.0563561,0
-0.8902358,1.7004918,0
0.400899,1.8825712,0
0.4316967,1.5771263,0
-0.7994928,0.72192055,0
-1.1999787,1.2007515,0
0.19882065,1.0758361,0
-1.5002594,1.1385984,0
0.16890733,1.362179,0
-0.74308497,0.92375517,0
0.4100106,1.5451982,0
-0.7830423,1.5942756,0
-0.40398479,1.420417,0
0.2715881,0.94989586,0
-0.120900735,1.4431531,0
-0.6190784,0.98068744,0
0.015693163,1.0798669,0
-0.1565395,1.7564037,0
-0.40788484,1.3393863,0
-0.96711814,0.9612884,0
-0.48625255,1.0729843,0
-0.45519343,1.0736601,0
-0.70638096,1.3347081,0
-0.69188535,0.79198027,0
0.02300574,1.0699558,0
-0.11294853,1.6220741,0
-0.79417676,0.7616626,0
0.23618837,1.0127546,0
0.2656594,1.3717171,0
-0.8306151,0.6660853,0
-1.4645574,1.1602539,0
-0.73332137,0.94445336,0
-0.031715207,1.508583,0
-0.5034833,1.8394461,0
-1.1058995,1.4679923,0
-1.2802081,1.5899605,0
-0.47591284,1.7120012,0
-0.19982146,1.370979,0
-0.43675753,1.3594139,0
-0.79883516,0.8111443,0
-1.2109642,1.6175156,0
0.13277636,1.2598453,0
0.05425252,1.5393037,0
-0.8448151,0.9277137,0
-0.04890384,1.4465902,0
-0.85956436,0.6777268,0
-1.0495633,1.5056275,0
-0.83571714,1.4515969,0
-0.6460413,1.0908779,0
-1.0888838,1.615911,0
-0.8877416,1.0383772,0
-0.31373566,1.3105631,0
0.045009956,1.0517312,0
-0.7479255,0.6535078,0
-0.41058505,1.3976437,0
-1.0990222,1.4698502,0
-0.6168341,1.0989561,0
-0.160868,1.3904865,0
-0.13695559,1.7748443,0
-1.2695668,1.2545325,0
-1.2223817,1.2050445,0
-0.68385506,1.1414589,0
-0.49667606,1.1634063,0
-1.3858804,1.22514,0
-0.068562075,1.567074,0
-0.21071793,1.2763656,0
0.16853821,1.3061377,0
-0.7854472,0.7146043,0
-0.9926552,1.6417621,0
-0.61480844,1.1291301,0
0.3185572,1.3624241,0
0.0797561,1.5971093,0
-0.15532778,1.6742201,0
-0.15022857,1.4224693,0
-0.088371746,1.6856308,0
-0.77348775,0.9260451,0
-1.4598444,1.1654394,0
-1.3326362,1.220113,0
-0.26109737,1.4161645,0
-1.1735203,1.7165378,0
-0.73725176,0.63956654,0
-0.460794,1.0633732,0
-0.48056358,1.0706857,0
0.020263849,1.0704906,0
0.2474575,0.9865468,0
0.0450612,1.4902195,0
-0.23470722,1.5793576,0
-0.6947417,1.0631967,0
0.21174926,1.3137116,0
-1.2633063,1.1035235,0
-1.2447071,1.5598856,0
-0.61943924,0.9797373,0
0.12185226,1.3274639,0
-1.2506801,1.5569901,0
-0.6847334,1.0970979,0
-0.24668354,1.5240213,0
-0.6706439,0.81902486,0
0.27002814,1.2548486,0
-0.14567354,1.4108548,0
-0.5950582,0.7025347,0
-0.4542588,1.8320146,0
0.12269675,1.319102,0
-1.2667805,1.0463505,0
-0.05044594,1.5359617,0
-0.71499854,0.6722747,0
-1.271829,1.586804,0
-0.26092893,1.3988175,0
-0.7866032,1.3849076,0
-0.7935187,0.7862703,0
-0.7693458,1.3782482,0
-0.45078093,1.8784508,0
-0.47804457,1.8237772,0
-0.13814506,1.7745662,0
-0.15790784,1.3994526,0
-0.81612766,0.9503486,0
0.23255557,1.2717717,0
-1.0939842,1.4641331,0
-0.7265145,0.41291133,0
0.3786918,1.6278867,0
-0.5945008,1.149634,0
-0.18921189,1.3134198,0
-0.67424256,1.5226245,0
-1.2796263,1.213363,0
-0.75378376,1.6312803,0
-1.1917956,1.2256101,0
-0.84017974,0.8977301,0
-0.44322816,1.4946339,0
-0.23712221,1.6967249,0
-1.2752936,1.066232,0
-1.1563702,1.6625024,0
0.093061976,1.6852758,0
0.08627461,1.0888071,0
-0.67082596,1.2149035,0
-0.018511474,1.3667221,0
-0.5784076,0.92769665,0
-0.03345863,1.5085124,0
-1.1098682,1.4685334,0
-1.0950933,1.4594578,0
-0.728744,1.153796,0
-1.1849861,1.6625203,0
-1.2751615,1.5892749,0
-0.8144915,0.7687093,0
-0.47432476,1.8752342,0
-0.45680958,1.8820614,0
-1.3958447,1.1354222,0
-0.7294015,1.3887686,0
0.41008914,1.564956,0
-1.489704,1.0660305,0
0.47161138,1.620778,0
